Ride_ID,Booking_DateTime,Date,Time,Hour,Day_of_Week,Month,Time_Period,Is_Weekend,City,Distance_KM,Duration_Min,Ride_Type,Base_Fare,Surge_Multiplier,Total_Fare,Fare_Per_KM,Speed_KMH,Distance_Category,Fare_Category,Status,Payment_Method,Rating,Driver_ID,Customer_ID
RIDE100854,2024-02-23 19:32:00,2024-02-23,19:32:00,19,Friday,February,Evening Peak,Weekday,Pune,9.21,32.2,Bike,15,1.3,76.35,8.29,17.16,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,5.0,DR5473,CUST42234
RIDE100855,2024-06-18 10:21:00,2024-06-18,10:21:00,10,Tuesday,June,Morning Peak,Weekday,Hyderabad,15.3,37.6,Premium,150,1.8,990.0,64.71,24.41,Long (15-30 km),Premium (₹300+),Completed,Wallet,3.0,DR1033,CUST89794
RIDE100856,2024-05-01 00:57:00,2024-05-01,00:57:00,0,Wednesday,May,Late Night,Weekday,Mumbai,8.15,19.1,Bike,15,1.0,49.0,6.01,25.6,Medium (5-15 km),Low (≤₹50),Completed,Wallet,5.0,DR7435,CUST80533
RIDE100857,2024-01-21 20:41:00,2024-01-21,20:41:00,20,Sunday,January,Night,Weekend,Delhi,15.04,36.1,Auto,25,1.2,152.73,10.15,25.0,Long (15-30 km),High (₹150-300),Completed,Cash,5.0,DR7166,CUST88815
RIDE100858,2024-04-01 12:11:00,2024-04-01,12:11:00,12,Monday,April,Afternoon,Weekday,Mumbai,11.69,34.4,Mini,40,1.0,156.23,13.36,20.39,Medium (5-15 km),High (₹150-300),Completed,Wallet,4.0,DR4629,CUST12592
RIDE100859,2024-03-12 21:58:00,2024-03-12,21:58:00,21,Tuesday,March,Night,Weekday,Pune,18.41,39.7,Sedan,60,1.0,303.65,16.49,27.82,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR4623,CUST40704
RIDE100860,2024-05-06 11:02:00,2024-05-06,11:02:00,11,Monday,May,Morning Peak,Weekday,Chennai,7.18,21.3,Premium,150,1.0,0.0,0.0,20.23,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR4425,CUST10935
RIDE100861,2024-02-20 20:25:00,2024-02-20,20:25:00,20,Tuesday,February,Night,Weekday,Delhi,16.9,45.4,SUV,100,1.8,799.74,47.32,22.33,Long (15-30 km),Premium (₹300+),Completed,Cash,3.0,DR3875,CUST18566
RIDE100862,2024-05-30 04:47:00,2024-05-30,04:47:00,4,Thursday,May,Late Night,Weekday,Delhi,14.49,39.6,Sedan,60,1.1,0.0,0.0,21.95,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR4734,CUST78561
RIDE100863,2024-03-11 06:54:00,2024-03-11,06:54:00,6,Monday,March,Early Morning,Weekday,Mumbai,3.69,21.8,Bike,15,1.0,36.97,10.02,10.16,Short (0-5 km),Low (≤₹50),Completed,UPI,5.0,DR8437,CUST10256
RIDE100864,2024-04-19 20:43:00,2024-04-19,20:43:00,20,Friday,April,Night,Weekday,Mumbai,7.66,20.6,SUV,100,1.5,25.0,3.26,22.31,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR5489,CUST25953
RIDE100865,2024-06-23 16:29:00,2024-06-23,16:29:00,16,Sunday,June,Afternoon,Weekend,Ahmedabad,10.3,31.8,SUV,100,1.2,381.72,37.06,19.43,Medium (5-15 km),Premium (₹300+),Completed,Wallet,4.0,DR5553,CUST65058
RIDE100866,2024-05-16 14:20:00,2024-05-16,14:20:00,14,Thursday,May,Afternoon,Weekday,Mumbai,1.59,14.5,Premium,150,1.0,218.05,137.14,6.58,Short (0-5 km),High (₹150-300),Completed,Cash,5.0,DR1415,CUST39573
RIDE100867,2024-06-25 13:04:00,2024-06-25,13:04:00,13,Tuesday,June,Afternoon,Weekday,Hyderabad,11.9,26.4,Sedan,60,1.0,218.6,18.37,27.05,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR2584,CUST13653
RIDE100868,2024-05-02 13:51:00,2024-05-02,13:51:00,13,Thursday,May,Afternoon,Weekday,Mumbai,19.42,38.2,Auto,25,1.0,25.0,1.29,30.5,Long (15-30 km),Low (≤₹50),Cancelled,,,DR5102,CUST42394
RIDE100869,2024-01-28 15:15:00,2024-01-28,15:15:00,15,Sunday,January,Afternoon,Weekend,Pune,19.2,45.2,Mini,40,1.1,241.56,12.58,25.49,Long (15-30 km),High (₹150-300),Completed,Cash,3.0,DR8184,CUST22539
RIDE100870,2024-06-09 14:37:00,2024-06-09,14:37:00,14,Sunday,June,Afternoon,Weekend,Delhi,4.51,16.6,Mini,40,1.0,0.0,0.0,16.3,Short (0-5 km),Low (≤₹50),No Driver Available,,,DR7183,CUST51062
RIDE100871,2024-06-26 02:50:00,2024-06-26,02:50:00,2,Wednesday,June,Late Night,Weekday,Bangalore,11.46,28.7,Mini,40,1.1,163.81,14.29,23.96,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR2668,CUST98809
RIDE100872,2024-01-15 17:03:00,2024-01-15,17:03:00,17,Monday,January,Evening Peak,Weekday,Chennai,7.81,14.3,Premium,150,1.5,512.92,65.67,32.77,Medium (5-15 km),Premium (₹300+),Completed,Card,4.0,DR1173,CUST69429
RIDE100873,2024-04-08 14:50:00,2024-04-08,14:50:00,14,Monday,April,Afternoon,Weekday,Kolkata,15.73,31.0,Auto,25,1.0,126.9,8.07,30.45,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR1425,CUST69516
RIDE100874,2024-05-12 10:37:00,2024-05-12,10:37:00,10,Sunday,May,Morning Peak,Weekend,Hyderabad,5.32,9.3,Mini,40,1.0,86.54,16.27,34.32,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR4172,CUST85132
RIDE100875,2024-02-02 20:32:00,2024-02-02,20:32:00,20,Friday,February,Night,Weekday,Chennai,3.36,12.0,SUV,100,1.5,261.6,77.86,16.8,Short (0-5 km),High (₹150-300),Completed,UPI,3.0,DR3255,CUST15776
RIDE100876,2024-01-16 04:19:00,2024-01-16,04:19:00,4,Tuesday,January,Late Night,Weekday,Kolkata,9.5,24.1,Auto,25,1.2,108.69,11.44,23.65,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR3385,CUST29321
RIDE100877,2024-04-30 09:38:00,2024-04-30,09:38:00,9,Tuesday,April,Morning Peak,Weekday,Pune,15.8,44.2,SUV,100,1.3,0.0,0.0,21.45,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR9481,CUST86865
RIDE100878,2024-06-17 21:09:00,2024-06-17,21:09:00,21,Monday,June,Night,Weekday,Mumbai,22.22,40.3,Sedan,60,1.0,342.65,15.42,33.08,Long (15-30 km),Premium (₹300+),Completed,Card,5.0,DR7915,CUST55064
RIDE100879,2024-02-20 06:40:00,2024-02-20,06:40:00,6,Tuesday,February,Early Morning,Weekday,Hyderabad,15.02,44.0,Mini,40,1.0,189.14,12.59,20.48,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR8657,CUST88612
RIDE100880,2024-06-26 10:54:00,2024-06-26,10:54:00,10,Wednesday,June,Morning Peak,Weekday,Pune,17.21,32.0,Auto,25,1.3,175.57,10.2,32.27,Long (15-30 km),High (₹150-300),Completed,Cash,4.0,DR1691,CUST75002
RIDE100881,2024-02-26 00:40:00,2024-02-26,00:40:00,0,Monday,February,Late Night,Weekday,Hyderabad,4.48,23.8,Bike,15,1.0,40.34,9.0,11.29,Short (0-5 km),Low (≤₹50),Completed,Cash,4.0,DR6431,CUST59271
RIDE100882,2024-02-22 12:11:00,2024-02-22,12:11:00,12,Thursday,February,Afternoon,Weekday,Mumbai,17.41,40.9,SUV,100,1.0,442.95,25.44,25.54,Long (15-30 km),Premium (₹300+),Completed,UPI,5.0,DR3333,CUST48086
RIDE100883,2024-04-22 06:40:00,2024-04-22,06:40:00,6,Monday,April,Early Morning,Weekday,Pune,19.34,41.9,Mini,40,1.0,0.0,0.0,27.69,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR4262,CUST35929
RIDE100884,2024-03-13 05:14:00,2024-03-13,05:14:00,5,Wednesday,March,Early Morning,Weekday,Chennai,10.49,19.5,Bike,15,1.0,56.22,5.36,32.28,Medium (5-15 km),Medium (₹50-150),Completed,UPI,3.0,DR1352,CUST33078
RIDE100885,2024-03-08 03:01:00,2024-03-08,03:01:00,3,Friday,March,Late Night,Weekday,Bangalore,12.22,25.7,Premium,150,1.2,0.0,0.0,28.53,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6544,CUST37556
RIDE100886,2024-03-19 14:15:00,2024-03-19,14:15:00,14,Tuesday,March,Afternoon,Weekday,Pune,6.7,24.4,SUV,100,1.0,249.3,37.21,16.48,Medium (5-15 km),High (₹150-300),Completed,Wallet,5.0,DR8106,CUST18569
RIDE100887,2024-01-31 04:56:00,2024-01-31,04:56:00,4,Wednesday,January,Late Night,Weekday,Bangalore,9.47,15.4,Sedan,60,1.0,177.8,18.78,36.9,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR8037,CUST93380
RIDE100888,2024-03-03 01:48:00,2024-03-03,01:48:00,1,Sunday,March,Late Night,Weekend,Hyderabad,18.1,36.0,Auto,25,1.1,156.75,8.66,30.17,Long (15-30 km),High (₹150-300),Completed,Cash,5.0,DR3071,CUST76619
RIDE100889,2024-05-29 15:13:00,2024-05-29,15:13:00,15,Wednesday,May,Afternoon,Weekday,Delhi,17.31,37.8,Premium,150,1.0,50.0,2.89,27.48,Long (15-30 km),Low (≤₹50),Cancelled,,,DR2062,CUST31945
RIDE100890,2024-05-10 12:48:00,2024-05-10,12:48:00,12,Friday,May,Afternoon,Weekday,Pune,5.23,20.1,Premium,150,1.0,304.85,58.29,15.61,Medium (5-15 km),Premium (₹300+),Completed,Cash,5.0,DR9609,CUST73346
RIDE100891,2024-05-06 15:17:00,2024-05-06,15:17:00,15,Monday,May,Afternoon,Weekday,Kolkata,10.44,33.2,Bike,15,1.0,0.0,0.0,18.87,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR1599,CUST37158
RIDE100892,2024-02-26 06:28:00,2024-02-26,06:28:00,6,Monday,February,Early Morning,Weekday,Hyderabad,6.39,18.8,Premium,150,1.0,324.8,50.83,20.39,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR3575,CUST59034
RIDE100893,2024-03-06 17:05:00,2024-03-06,17:05:00,17,Wednesday,March,Evening Peak,Weekday,Bangalore,15.7,39.9,Mini,40,1.3,246.74,15.72,23.61,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR8622,CUST77143
RIDE100894,2024-06-08 10:27:00,2024-06-08,10:27:00,10,Saturday,June,Morning Peak,Weekend,Ahmedabad,18.87,50.3,Premium,150,1.6500000000000001,1077.7,57.11,22.51,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR1404,CUST33536
RIDE100895,2024-04-23 07:16:00,2024-04-23,07:16:00,7,Tuesday,April,Early Morning,Weekday,Delhi,20.98,50.3,SUV,100,1.0,0.0,0.0,25.03,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR5825,CUST75767
RIDE100896,2024-05-11 17:41:00,2024-05-11,17:41:00,17,Saturday,May,Evening Peak,Weekend,Delhi,4.79,16.1,SUV,100,1.2,244.86,51.12,17.85,Short (0-5 km),High (₹150-300),Completed,UPI,4.0,DR6468,CUST35774
RIDE100897,2024-06-21 10:16:00,2024-06-21,10:16:00,10,Friday,June,Morning Peak,Weekday,Chennai,8.97,17.1,Bike,15,2.0,0.0,0.0,31.47,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR3258,CUST81188
RIDE100898,2024-03-07 00:49:00,2024-03-07,00:49:00,0,Thursday,March,Late Night,Weekday,Chennai,18.84,44.0,SUV,100,1.1,25.0,1.33,25.69,Long (15-30 km),Low (≤₹50),Cancelled,,,DR7647,CUST86015
RIDE100899,2024-06-16 00:30:00,2024-06-16,00:30:00,0,Sunday,June,Late Night,Weekend,Bangalore,7.16,24.0,Premium,150,1.0,353.2,49.33,17.9,Medium (5-15 km),Premium (₹300+),Completed,Cash,4.0,DR8679,CUST70476
RIDE100900,2024-03-28 02:20:00,2024-03-28,02:20:00,2,Thursday,March,Late Night,Weekday,Hyderabad,11.72,26.8,Premium,150,1.2,541.68,46.22,26.24,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR1493,CUST59112
RIDE100901,2024-02-05 18:55:00,2024-02-05,18:55:00,18,Monday,February,Evening Peak,Weekday,Bangalore,13.21,31.3,SUV,100,2.0,721.5,54.62,25.32,Medium (5-15 km),Premium (₹300+),Completed,Card,5.0,DR6567,CUST39555
RIDE100902,2024-04-17 13:43:00,2024-04-17,13:43:00,13,Wednesday,April,Afternoon,Weekday,Kolkata,6.69,27.2,Bike,15,1.0,48.67,7.28,14.76,Medium (5-15 km),Low (≤₹50),Completed,UPI,2.0,DR1527,CUST28236
RIDE100903,2024-02-09 10:36:00,2024-02-09,10:36:00,10,Friday,February,Morning Peak,Weekday,Kolkata,3.88,13.8,Premium,150,1.2,0.0,0.0,16.87,Short (0-5 km),Low (≤₹50),No Driver Available,,,DR2043,CUST80056
RIDE100904,2024-04-08 06:30:00,2024-04-08,06:30:00,6,Monday,April,Early Morning,Weekday,Delhi,13.04,21.5,SUV,100,1.0,338.6,25.97,36.39,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR2527,CUST32468
RIDE100905,2024-01-27 21:35:00,2024-01-27,21:35:00,21,Saturday,January,Night,Weekend,Bangalore,1.0,13.2,Mini,40,1.2,72.24,72.24,4.55,Short (0-5 km),Medium (₹50-150),Completed,Cash,3.0,DR7322,CUST47200
RIDE100906,2024-02-22 07:18:00,2024-02-22,07:18:00,7,Thursday,February,Early Morning,Weekday,Delhi,11.43,21.5,Premium,150,1.0,432.35,37.83,31.9,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR7731,CUST61262
RIDE100907,2024-02-10 03:08:00,2024-02-10,03:08:00,3,Saturday,February,Late Night,Weekend,Kolkata,2.44,11.0,Premium,150,1.2,271.56,111.3,13.31,Short (0-5 km),High (₹150-300),Completed,Wallet,4.0,DR4369,CUST50600
RIDE100908,2024-04-20 22:42:00,2024-04-20,22:42:00,22,Saturday,April,Night,Weekend,Ahmedabad,7.68,12.1,Sedan,60,1.44,0.0,0.0,38.08,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR4325,CUST75860
RIDE100909,2024-06-24 14:17:00,2024-06-24,14:17:00,14,Monday,June,Afternoon,Weekday,Hyderabad,5.3,13.6,Mini,40,1.0,0.0,0.0,23.38,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR8302,CUST18384
RIDE100910,2024-04-12 19:51:00,2024-04-12,19:51:00,19,Friday,April,Evening Peak,Weekday,Hyderabad,14.98,40.9,Auto,25,1.3,0.0,0.0,21.98,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR9043,CUST70319
RIDE100911,2024-04-28 18:02:00,2024-04-28,18:02:00,18,Sunday,April,Evening Peak,Weekend,Delhi,25.86,55.9,SUV,100,2.2,1319.34,51.02,27.76,Long (15-30 km),Premium (₹300+),Completed,Card,5.0,DR7407,CUST90350
RIDE100912,2024-02-14 13:15:00,2024-02-14,13:15:00,13,Wednesday,February,Afternoon,Weekday,Bangalore,6.48,27.9,Auto,25,1.0,78.32,12.09,13.94,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR4005,CUST84529
RIDE100913,2024-01-25 12:44:00,2024-01-25,12:44:00,12,Thursday,January,Afternoon,Weekday,Mumbai,6.36,12.3,Sedan,60,1.0,0.0,0.0,31.02,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR5485,CUST92324
RIDE100914,2024-05-17 09:42:00,2024-05-17,09:42:00,9,Friday,May,Morning Peak,Weekday,Delhi,15.25,42.7,Bike,15,2.0,164.2,10.77,21.43,Long (15-30 km),High (₹150-300),Completed,Cash,4.0,DR2986,CUST58330
RIDE100915,2024-01-20 03:32:00,2024-01-20,03:32:00,3,Saturday,January,Late Night,Weekend,Pune,6.08,22.4,Premium,150,1.1,360.36,59.27,16.29,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR2199,CUST93737
RIDE100916,2024-06-26 21:47:00,2024-06-26,21:47:00,21,Wednesday,June,Night,Weekday,Ahmedabad,12.77,33.5,Premium,150,1.0,489.15,38.3,22.87,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR1618,CUST11407
RIDE100917,2024-03-05 03:45:00,2024-03-05,03:45:00,3,Tuesday,March,Late Night,Weekday,Bangalore,10.81,30.5,SUV,100,1.2,387.78,35.87,21.27,Medium (5-15 km),Premium (₹300+),Completed,UPI,2.0,DR9985,CUST96117
RIDE100918,2024-03-03 22:28:00,2024-03-03,22:28:00,22,Sunday,March,Night,Weekend,Bangalore,19.54,48.7,Premium,150,1.1,728.8,37.3,24.07,Long (15-30 km),Premium (₹300+),Completed,Cash,3.0,DR5819,CUST26272
RIDE100919,2024-05-16 23:25:00,2024-05-16,23:25:00,23,Thursday,May,Late Night,Weekday,Bangalore,2.82,9.2,Mini,40,1.2,82.73,29.34,18.39,Short (0-5 km),Medium (₹50-150),Completed,UPI,3.0,DR6866,CUST33322
RIDE100920,2024-02-25 22:02:00,2024-02-25,22:02:00,22,Sunday,February,Night,Weekend,Hyderabad,11.87,24.1,Premium,150,1.2,50.0,4.21,29.55,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR2684,CUST61199
RIDE100921,2024-06-25 09:28:00,2024-06-25,09:28:00,9,Tuesday,June,Morning Peak,Weekday,Mumbai,18.25,46.5,Auto,25,1.0,151.12,8.28,23.55,Long (15-30 km),High (₹150-300),Completed,UPI,4.0,DR5091,CUST59105
RIDE100922,2024-03-02 06:05:00,2024-03-02,06:05:00,6,Saturday,March,Early Morning,Weekend,Mumbai,16.04,34.6,Premium,150,1.0,0.0,0.0,27.82,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR6523,CUST35185
RIDE100923,2024-06-23 21:04:00,2024-06-23,21:04:00,21,Sunday,June,Night,Weekend,Hyderabad,3.42,6.8,Mini,40,1.2,84.89,24.82,30.18,Short (0-5 km),Medium (₹50-150),Completed,Cash,4.0,DR2764,CUST52879
RIDE100924,2024-03-23 17:40:00,2024-03-23,17:40:00,17,Saturday,March,Evening Peak,Weekend,Hyderabad,16.74,45.7,Auto,25,1.44,205.88,12.3,21.98,Long (15-30 km),High (₹150-300),Completed,UPI,4.0,DR2734,CUST56737
RIDE100925,2024-03-23 05:00:00,2024-03-23,05:00:00,5,Saturday,March,Early Morning,Weekend,Kolkata,15.86,45.6,Bike,15,1.1,93.92,5.92,20.87,Long (15-30 km),Medium (₹50-150),Completed,UPI,2.0,DR5562,CUST95189
RIDE100926,2024-06-08 11:02:00,2024-06-08,11:02:00,11,Saturday,June,Morning Peak,Weekend,Delhi,8.06,21.3,Sedan,60,1.1,189.81,23.55,22.7,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR2668,CUST80278
RIDE100927,2024-05-25 05:16:00,2024-05-25,05:16:00,5,Saturday,May,Early Morning,Weekend,Delhi,19.45,36.6,Auto,25,1.32,197.6,10.16,31.89,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR3177,CUST53522
RIDE100928,2024-02-14 20:48:00,2024-02-14,20:48:00,20,Wednesday,February,Night,Weekday,Pune,11.39,34.0,Bike,15,1.5,99.26,8.71,20.1,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR8354,CUST60118
RIDE100929,2024-05-10 20:47:00,2024-05-10,20:47:00,20,Friday,May,Night,Weekday,Hyderabad,4.47,18.0,Auto,25,1.8,109.53,24.5,14.9,Short (0-5 km),Medium (₹50-150),Completed,Cash,2.0,DR3032,CUST50481
RIDE100930,2024-03-01 23:27:00,2024-03-01,23:27:00,23,Friday,March,Late Night,Weekday,Hyderabad,11.7,21.8,Auto,25,1.0,99.85,8.53,32.2,Medium (5-15 km),Medium (₹50-150),Completed,UPI,4.0,DR3484,CUST59250
RIDE100931,2024-02-22 20:02:00,2024-02-22,20:02:00,20,Thursday,February,Night,Weekday,Hyderabad,9.81,22.3,Bike,15,1.8,0.0,0.0,26.39,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR8270,CUST53082
RIDE100932,2024-02-04 08:20:00,2024-02-04,08:20:00,8,Sunday,February,Morning Peak,Weekend,Mumbai,16.67,42.7,Auto,25,1.7999999999999998,0.0,0.0,23.42,Long (15-30 km),Low (≤₹50),Cancelled,,,DR4752,CUST53420
RIDE100933,2024-03-28 07:13:00,2024-03-28,07:13:00,7,Thursday,March,Early Morning,Weekday,Mumbai,5.1,21.8,Bike,15,1.0,0.0,0.0,14.04,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR4644,CUST89700
RIDE100934,2024-04-07 16:20:00,2024-04-07,16:20:00,16,Sunday,April,Afternoon,Weekend,Bangalore,12.88,34.7,Premium,150,1.2,593.22,46.06,22.27,Medium (5-15 km),Premium (₹300+),Completed,Wallet,2.0,DR4153,CUST16829
RIDE100935,2024-06-11 04:13:00,2024-06-11,04:13:00,4,Tuesday,June,Late Night,Weekday,Bangalore,18.83,40.8,Mini,40,1.0,212.61,11.29,27.69,Long (15-30 km),High (₹150-300),Completed,Card,5.0,DR4871,CUST76509
RIDE100936,2024-01-21 13:46:00,2024-01-21,13:46:00,13,Sunday,January,Afternoon,Weekend,Ahmedabad,14.13,35.9,SUV,100,1.0,383.75,27.16,23.62,Medium (5-15 km),Premium (₹300+),Completed,Cash,3.0,DR5079,CUST49728
RIDE100937,2024-03-14 18:28:00,2024-03-14,18:28:00,18,Thursday,March,Evening Peak,Weekday,Hyderabad,14.95,40.4,SUV,100,1.5,607.58,40.64,22.2,Medium (5-15 km),Premium (₹300+),Completed,Wallet,4.0,DR3748,CUST71697
RIDE100938,2024-04-22 13:32:00,2024-04-22,13:32:00,13,Monday,April,Afternoon,Weekday,Kolkata,12.37,39.3,Sedan,60,1.0,25.0,2.02,18.89,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR1324,CUST59993
RIDE100939,2024-04-19 02:48:00,2024-04-19,02:48:00,2,Friday,April,Late Night,Weekday,Chennai,3.67,11.2,Auto,25,1.2,62.1,16.92,19.66,Short (0-5 km),Medium (₹50-150),Completed,Card,4.0,DR8596,CUST50088
RIDE100940,2024-04-26 09:24:00,2024-04-26,09:24:00,9,Friday,April,Morning Peak,Weekday,Ahmedabad,11.61,37.9,Mini,40,1.3,206.92,17.82,18.38,Medium (5-15 km),High (₹150-300),Completed,UPI,3.0,DR4106,CUST10547
RIDE100941,2024-01-04 16:46:00,2024-01-04,16:46:00,16,Thursday,January,Afternoon,Weekday,Pune,14.78,32.9,Premium,150,1.0,527.85,35.71,26.95,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR7113,CUST60336
RIDE100942,2024-05-05 09:41:00,2024-05-05,09:41:00,9,Sunday,May,Morning Peak,Weekend,Delhi,5.09,18.2,Premium,150,1.0,297.3,58.41,16.78,Medium (5-15 km),High (₹150-300),Completed,UPI,3.0,DR8148,CUST43457
RIDE100943,2024-03-30 16:45:00,2024-03-30,16:45:00,16,Saturday,March,Afternoon,Weekend,Ahmedabad,7.46,20.2,Bike,15,1.2,56.98,7.64,22.16,Medium (5-15 km),Medium (₹50-150),Completed,Cash,4.0,DR7947,CUST42347
RIDE100944,2024-03-03 15:02:00,2024-03-03,15:02:00,15,Sunday,March,Afternoon,Weekend,Pune,15.4,44.2,Bike,15,1.2,99.96,6.49,20.9,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR5281,CUST89355
RIDE100945,2024-04-26 21:09:00,2024-04-26,21:09:00,21,Friday,April,Night,Weekday,Chennai,8.66,16.7,Sedan,60,1.0,171.65,19.82,31.11,Medium (5-15 km),High (₹150-300),Completed,Wallet,5.0,DR1202,CUST25300
RIDE100946,2024-01-24 20:45:00,2024-01-24,20:45:00,20,Wednesday,January,Night,Weekday,Kolkata,19.12,36.6,Premium,150,2.0,1247.8,65.26,31.34,Long (15-30 km),Premium (₹300+),Completed,Wallet,4.0,DR4093,CUST65436
RIDE100947,2024-02-12 13:16:00,2024-02-12,13:16:00,13,Monday,February,Afternoon,Weekday,Chennai,23.35,50.3,Auto,25,1.0,0.0,0.0,27.85,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR7271,CUST86818
RIDE100948,2024-03-19 23:26:00,2024-03-19,23:26:00,23,Tuesday,March,Late Night,Weekday,Delhi,5.94,19.3,Mini,40,1.2,121.06,20.38,18.47,Medium (5-15 km),Medium (₹50-150),Completed,Card,5.0,DR5407,CUST37462
RIDE100949,2024-04-11 22:19:00,2024-04-11,22:19:00,22,Thursday,April,Night,Weekday,Mumbai,24.8,49.3,Sedan,60,1.1,420.15,16.94,30.18,Long (15-30 km),Premium (₹300+),Completed,Cash,5.0,DR9600,CUST64636
RIDE100950,2024-06-16 09:46:00,2024-06-16,09:46:00,9,Sunday,June,Morning Peak,Weekend,Kolkata,4.5,20.0,Sedan,60,1.32,178.2,39.6,13.5,Short (0-5 km),High (₹150-300),Completed,Cash,4.0,DR9234,CUST24449
RIDE100951,2024-04-25 18:52:00,2024-04-25,18:52:00,18,Thursday,April,Evening Peak,Weekday,Hyderabad,7.56,27.3,Sedan,60,1.2,211.86,28.02,16.62,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR5249,CUST63581
RIDE100952,2024-04-22 20:58:00,2024-04-22,20:58:00,20,Monday,April,Night,Weekday,Delhi,10.2,35.2,Bike,15,1.2,75.84,7.44,17.39,Medium (5-15 km),Medium (₹50-150),Completed,Cash,3.0,DR2052,CUST54846
RIDE100953,2024-01-08 18:15:00,2024-01-08,18:15:00,18,Monday,January,Evening Peak,Weekday,Ahmedabad,17.46,40.7,Premium,150,2.0,1201.9,68.84,25.74,Long (15-30 km),Premium (₹300+),Completed,Cash,4.0,DR1118,CUST97205
RIDE100954,2024-05-29 01:06:00,2024-05-29,01:06:00,1,Wednesday,May,Late Night,Weekday,Hyderabad,20.15,42.2,Auto,25,1.0,157.4,7.81,28.65,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR5355,CUST73691
RIDE100955,2024-05-01 10:38:00,2024-05-01,10:38:00,10,Wednesday,May,Morning Peak,Weekday,Kolkata,10.52,22.8,SUV,100,1.3,394.42,37.49,27.68,Medium (5-15 km),Premium (₹300+),Completed,UPI,4.0,DR4925,CUST57344
RIDE100956,2024-06-19 12:24:00,2024-06-19,12:24:00,12,Wednesday,June,Afternoon,Weekday,Mumbai,12.71,25.1,SUV,100,1.0,0.0,0.0,30.38,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR1050,CUST69889
RIDE100957,2024-06-27 12:46:00,2024-06-27,12:46:00,12,Thursday,June,Afternoon,Weekday,Bangalore,11.06,25.5,Mini,40,1.0,142.92,12.92,26.02,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,4.0,DR5072,CUST58290
RIDE100958,2024-04-25 19:43:00,2024-04-25,19:43:00,19,Thursday,April,Evening Peak,Weekday,Ahmedabad,14.49,30.6,Auto,25,1.5,180.6,12.46,28.41,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR6278,CUST12179
RIDE100959,2024-06-11 11:55:00,2024-06-11,11:55:00,11,Tuesday,June,Morning Peak,Weekday,Mumbai,14.59,30.1,Bike,15,1.0,73.82,5.06,29.08,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR7556,CUST90293
RIDE100960,2024-01-21 11:27:00,2024-01-21,11:27:00,11,Sunday,January,Morning Peak,Weekend,Ahmedabad,10.32,28.3,Bike,15,1.2,0.0,0.0,21.88,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR7305,CUST48517
